"9581,1,10,0",
"5335,0,0,1",
"9438,0,0,1",
"5335,0,0,1",
"9581,0,0,1",
"9504,0,0,1",
"5335,0,0,1",
"9438,0,0,1",
"5130,0,0,1",
"9581,0,0,1",
"5130,0,0,1",
"5130,0,0,1",
"10074,0,0,0",
"5130,0,0,0",
"9372,0,0,0",
"5335,0,0,0",
"9860,1,1,0",
"9306,1,2,0",
"5130,1,3,0",
"9792,1,4,0",
"5130,1,5,0",
"5335,1,6,0",
"9648,1,7,0",
"9504,1,8,0",
"5335,1,9,0",
"10005,1,10,0",
"5335,0,0,0",
"9860,1,1,0",
"5130,1,2,0",
"5130,1,3,0",
"9504,1,4,0",
"9504,1,5,0",
"5130,1,6,0",
"9715,1,7,0",
"5130,1,8,0",
"9372,1,9,0",
"5335,1,10,0",
"9648,0,0,0",
"5130,0,0,0",
"9648,1,1,0",
"5130,1,2,0",
"9581,1,3,0",
"5130,1,4,0",
"10005,1,5,0",
"10290,1,6,0",
"5376,1,7,0",
"5335,1,8,0",
"9860,1,9,0",
"9581,1,10,0",
"5130,0,0,1",
"9860,0,0,1",
"5335,0,0,1",
"5335,0,0,1",
"9648,0,0,1",
"5130,0,0,1",
"9438,0,0,1",
"5130,0,0,1",
"9581,0,0,1",
"5335,0,0,1",
"9372,0,0,1",
"5335,0,0,0",
"9860,1,1,0",
"9860,1,2,0",
"5335,1,3,0",
"9860,1,4,0",
"5335,1,5,0",
"9860,1,6,0",
"5335,1,7,0",
"9581,1,8,0",
"5130,1,9,0",
"9860,1,10,0",
"9860,0,0,0",
"5130,0,0,0",
"9240,0,0,0",
"5335,0,0,0",
"9648,1,1,0",
"5130,1,2,0",
"9306,1,3,0",
"5130,1,4,0",
"9372,1,5,0",
"5130,1,6,0",
"9581,1,7,0",
"9240,1,8,0",
"5130,1,9,0",
"9438,1,10,0",
"5130,0,0,1",
"9372,0,0,1",
"5225,0,0,1",
"5335,0,0,1",
"9438,0,0,1",
"9306,0,0,1",
"5335,0,0,1",
"9306,0,0,1",
"5076,0,0,1",
"9438,0,0,1",
"5335,0,0,1",
"9100,0,0,0",
"5130,0,0,0",
"5335,0,0,0",
"9372,0,0,0",
"5130,0,0,0",
"9372,0,0,0",
"9928,1,1,0",
"5076,1,2,0",
"9372,1,3,0",
"5130,1,4,0",
"5130,1,5,0",
"9306,1,6,0",
"9581,1,7,0",
"5130,1,8,0",
"9581,1,9,0",
"5376,1,10,0",
